,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
47,Bedroom,['Litany'],0.0358,0.692,186781,0.452,0.0,6,0.157,-8.18,1,0.116,184.876,4,0.623,0.3751,0.3751,0.6305,Chill
48,We Stayed Up All Night,"['Tourist', 'Ardyn']",0.214,0.519,265759,0.843,0.000446,11,0.21,-6.508,1,0.0431,84.997,4,0.592,-0.4549,-0.4549,0.5829,Chill
49,Norman fucking Rockwell,['Lana Del Rey'],0.968,0.215,248934,0.203,0.0585,5,0.0923,-12.65,1,0.0346,78.287,1,0.143,0.8355,0.8355,0.1597,Chill
50,Questioning My Mind,['Ambar Lucid'],0.487,0.453,254920,0.551,0.000297,5,0.0825,-5.187,0,0.0323,180.118,4,0.135,0.9685,0.9685,0.1544,Chill
51,8,['Billie Eilish'],0.698,0.735,173202,0.235,0.00604,3,0.107,-13.239,1,0.315,62.446,4,0.462,0.9914,0.9914,0.4818,Chill
52,Baby Blu,['Nilüfer Yanya'],0.0495,0.773,281171,0.741,0.000961,9,0.102,-8.737,0,0.0428,124.969,4,0.647,0.9521,0.9521,0.666,Chill
53,Apocalypse,['Cigarettes After Sex'],0.0194,0.369,290147,0.467,0.46,5,0.109,-9.018,1,0.0274,94.473,4,0.174,0.4588,0.4588,0.1832,Chill
54,Sometimes,['Goth Babe'],0.105,0.445,262737,0.563,0.000271,7,0.179,-8.904,1,0.0315,94.978,4,0.204,-0.3818,-0.3818,0.1964,Chill
55,Numb,['Men I Trust'],0.811,0.783,219340,0.303,0.945,4,0.109,-14.393,1,0.0527,138.816,4,0.65,-0.7022,-0.7022,0.636,Chill
56,The Curse (feat. Mac Demarco),"['Yellow Days', 'Mac DeMarco']",0.128,0.605,305512,0.49,0.000119,0,0.38,-7.148,1,0.0465,140.172,4,0.355,0.2145,0.2145,0.3593,Chill
57,11 Hours - Branchez Remix,"['Wet', 'Branchez']",0.626,0.687,156213,0.352,0.000151,8,0.133,-8.229,1,0.0759,122.955,4,0.155,-0.9089,-0.9089,0.1368,Chill
58,All My Dogs,['Sam Truth'],0.078,0.421,172296,0.602,0.000325,1,0.109,-10.176,1,0.41,71.819,4,0.0393,0.9931,0.9931,0.0592,Chill
59,Hesitate,"['Golden Vessel', 'Emerson Leif']",0.739,0.406,251279,0.53,0.0161,2,0.108,-9.556,1,0.045,122.773,4,0.0701,0.998,0.998,0.0901,Chill
60,End Summer,['Goth Babe'],0.388,0.34,270838,0.724,0.000371,6,0.139,-8.572,0,0.416,191.604,4,0.365,0.9744,0.9744,0.3845,Chill
61,Flowers for Vases,['RKCB'],0.07,0.663,214668,0.551,2.11e-05,7,0.176,-7.842,1,0.0353,89.992,4,0.354,0.9652,0.9652,0.3733,Chill
62,Patience,['Tame Impala'],0.00223,0.546,292267,0.859,0.000947,1,0.0529,-5.966,1,0.0306,99.965,4,0.645,-0.9195,-0.9195,0.6266,Chill
63,Seven,['Men I Trust'],0.666,0.692,225394,0.421,0.147,4,0.104,-10.948,1,0.0295,96.982,4,0.832,-0.1531,-0.1531,0.8289,Chill
64,Lost in Paris,"['Tom Misch', 'GoldLink']",0.364,0.788,194023,0.711,2.07e-05,1,0.0838,-7.811,0,0.0597,104.149,4,0.802,0.9971,0.9971,0.8219,Chill
65,Mrs Magic,['Strawberry Guy'],0.159,0.477,208500,0.629,0.44,5,0.374,-7.408,0,0.0315,132.535,4,0.357,-0.6597,-0.6597,0.3438,Chill
66,The Way Things Change,['Yellow Days'],0.25,0.739,248382,0.453,0.0148,5,0.289,-8.363,0,0.0449,139.919,4,0.636,-0.9607,-0.9607,0.6168,Chill
67,Wet Dreams,['Daniela Andrade'],0.84,0.643,172080,0.335,0.0161,0,0.112,-7.132,1,0.0261,73.534,4,0.263,-0.9739,-0.9739,0.2435,Chill
68,Kingston,['Faye Webster'],0.154,0.73,202653,0.355,0.00155,10,0.117,-9.13,0,0.036,142.143,4,0.559,0.5849,0.5849,0.5707,Chill
69,Them Changes,['Thundercat'],0.54,0.657,188454,0.562,0.00143,8,0.101,-8.6,1,0.0601,81.657,4,0.704,-0.9075,-0.9075,0.6858,Chill
70,This Universe,['UMI'],0.484,0.618,188029,0.214,0.0,11,0.135,-11.209,1,0.0749,116.947,4,0.326,0.9838,0.9838,0.3457,Chill
71,Holidays,['Michl'],0.445,0.531,195199,0.438,0.00332,5,0.215,-8.106,1,0.0344,63.981,4,0.297,0.7913,0.7913,0.3128,Chill
72,Delete Forever,['Grimes'],0.0138,0.563,237481,0.739,0.104,8,0.174,-7.642,1,0.0343,94.991,4,0.397,0.8004,0.8004,0.413,Chill
73,You're All I Want,['Cigarettes After Sex'],0.357,0.438,264453,0.47,0.821,5,0.113,-10.94,1,0.0243,92.653,4,0.282,0.936,0.936,0.3007,Chill
74,Drag,['Day Wave'],0.227,0.537,189651,0.713,0.65,7,0.1,-6.25,1,0.0272,93.198,4,0.367,-0.9853,-0.9853,0.3473,Chill
