,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
31,Feels Like Flying,['Elementaries'],0.882,0.416,198077,0.11,0.873,11,0.116,-13.776,1,0.0423,120.024,4,0.347,1.0,1.0,0.367,Calm
32,Crossing,['The Tides'],0.935,0.542,153103,0.189,0.91,0,0.0932,-16.57,1,0.0398,116.0,4,0.0755,0.9906,0.9906,0.0953,Calm
33,Mind Of Lust,['Sandomina'],0.925,0.311,135652,0.153,0.933,8,0.0997,-23.937,1,0.0309,87.04,4,0.0339,-1.0,-1.0,0.0139,Calm
34,Beginnings,['Bon Bruit'],0.871,0.208,199875,0.16,0.85,7,0.103,-17.301,1,0.0344,86.039,3,0.0391,-0.957,-0.957,0.02,Calm
35,Dreamer,['Ygor Ghensev'],0.93,0.16,158943,0.183,0.862,0,0.0803,-21.245,1,0.0329,63.78,4,0.0524,,,0.0524,Calm
36,Eleven Shades,['Lunaire'],0.958,0.408,216633,0.135,0.902,3,0.0982,-23.106,1,0.0295,81.975,4,0.0379,,,0.0379,Calm
37,Open Fields,['Faelt'],0.97,0.491,183182,0.197,0.916,4,0.214,-19.261,1,0.0298,132.106,4,0.216,0.754,0.754,0.2311,Calm
38,Centasphere,['Nexterday Visitors'],0.731,0.683,184319,0.207,0.917,5,0.0962,-20.272,1,0.0323,99.952,4,0.167,,,0.167,Calm
39,Grand Central Station,['Across The Great Valley'],0.906,0.173,173797,0.18,0.0765,0,0.226,-15.193,1,0.0333,116.333,3,0.0374,-1.0,-1.0,0.0174,Calm
40,Time Travel,['AMBIE'],0.965,0.502,160789,0.289,0.913,8,0.153,-17.378,0,0.0307,137.926,4,0.156,,,0.156,Calm
41,Walking You Home,['Paul Mahmal Orca'],0.897,0.595,190588,0.29,0.804,2,0.122,-17.011,1,0.0301,85.0,4,0.28,1.0,1.0,0.3,Calm
42,Noche Tranquila,['Jaime Jacobs'],0.953,0.286,172382,0.169,0.978,1,0.115,-22.074,1,0.0339,79.953,3,0.178,,,0.178,Calm
43,Laugavegur,['Dreyma'],0.54,0.515,188795,0.408,0.769,7,0.0916,-12.688,1,0.0385,115.002,4,0.308,,,0.308,Calm
44,Monumental,['Antuigo'],0.916,0.491,195058,0.217,0.962,4,0.177,-6.805,1,0.0521,99.97,4,0.0647,-0.7184,-0.7184,0.0503,Calm
45,Den inre skogen,['Thomas Jackson'],0.924,0.532,229657,0.382,0.61,9,0.134,-17.683,1,0.0543,127.038,4,0.0455,,,0.0455,Calm
46,Silver Lining,['Erik Reno'],0.877,0.471,188934,0.138,0.878,11,0.103,-23.623,1,0.0351,135.934,4,0.0493,0.9999,0.9999,0.0693,Calm
47,The Discovery,['Sulfur Springs'],0.827,0.414,193000,0.127,0.822,0,0.0919,-22.097,1,0.0383,130.021,4,0.0354,-0.9999,-0.9999,0.0154,Calm
48,Awaken,['William Duhamel'],0.929,0.346,129937,0.0943,0.918,2,0.102,-13.632,1,0.0362,127.006,3,0.109,-1.0,-1.0,0.089,Calm
49,Bouquet with Lilies,['La Acacia'],0.716,0.621,216607,0.345,0.921,0,0.091,-12.106,1,0.0295,117.683,4,0.113,,,0.113,Calm
50,Wild Flowers,['MVS'],0.978,0.25,134212,0.108,0.91,4,0.148,-19.773,0,0.0463,73.59,5,0.118,,,0.118,Calm
51,Eidolon,['Monocle Twins'],0.862,0.553,257668,0.24,0.946,10,0.0932,-19.522,0,0.0304,128.986,3,0.164,0.9959,0.9959,0.1839,Calm
52,alpha waves,['Eucalyptic'],0.795,0.561,205128,0.314,0.876,4,0.115,-16.989,0,0.0281,95.931,4,0.0883,-0.9893,-0.9893,0.0685,Calm
53,Fire Fly,['Chris Burrink'],0.723,0.139,85034,0.137,0.558,9,0.077,-21.985,1,0.0524,98.287,3,0.032,1.0,1.0,0.052,Calm
54,The Disappearance of the Unmoved Mover,['So Vea'],0.879,0.627,269296,0.427,0.878,11,0.0977,-11.498,0,0.0283,112.043,4,0.132,,,0.132,Calm
55,Old Rain on a New Day,['Cora Zea'],0.971,0.286,225500,0.14,0.892,7,0.134,-16.496,1,0.0346,119.191,4,0.154,,,0.154,Calm
56,Takeoff,['Silo Silo'],0.625,0.44,194667,0.32,0.886,4,0.0823,-12.011,0,0.0323,180.036,4,0.0694,-0.9969,-0.9969,0.0495,Calm
57,Suhpratti,['Parazal'],0.974,0.564,186543,0.0515,0.765,11,0.114,-15.118,0,0.0338,93.961,4,0.214,,,0.214,Calm
58,Projections,['Jacob Yoffee'],0.692,0.329,160034,0.0735,0.815,9,0.0832,-27.372,1,0.0383,112.206,4,0.0378,,,0.0378,Calm
59,Curious Morning,['Michael Orvind'],0.969,0.391,182222,0.231,0.954,3,0.116,-17.0,0,0.0363,107.981,4,0.0882,,,0.0882,Calm
60,If You Believe,['Yonder Dale'],0.937,0.575,183429,0.202,0.441,8,0.103,-18.544,0,0.0444,139.943,4,0.142,0.9986,0.9986,0.162,Calm
61,mellow,['cloudcrush'],0.985,0.609,144435,0.157,0.792,0,0.112,-15.792,1,0.0322,111.966,4,0.0698,1.0,1.0,0.0898,Calm
62,Glow,['Szymon Kowalczyk'],0.936,0.227,145714,0.104,0.891,9,0.0851,-24.55,0,0.0352,74.371,4,0.037,,,0.037,Calm
63,Saving Daylight,['Harvest Silence'],0.456,0.526,206820,0.385,0.922,0,0.0935,-13.755,1,0.0296,120.008,4,0.212,1.0,1.0,0.232,Calm
64,Forever Distant,['The Echelon Effect'],0.869,0.408,180915,0.136,0.906,1,0.243,-17.702,1,0.0319,107.105,4,0.108,,,0.108,Calm
65,Drifting,['Eroded Sky'],0.71,0.616,194571,0.202,0.678,11,0.0871,-14.144,0,0.0383,139.857,4,0.0773,0.9999,0.9999,0.0973,Calm
66,Momentum,['Monocle Twins'],0.891,0.636,178741,0.248,0.922,4,0.106,-17.313,0,0.0309,117.006,3,0.138,-1.0,-1.0,0.118,Calm
67,Adrift,['Cooper Sams'],0.497,0.382,158118,0.333,0.918,7,0.106,-15.573,1,0.0367,84.974,4,0.0486,0.8367,0.8367,0.0653,Calm
68,Limitless,['Lucas Delphy'],0.404,0.238,165685,0.191,0.888,7,0.107,-20.242,0,0.0351,140.282,4,0.0365,0.9732,0.9732,0.056,Calm
69,Adjustments,['Josie Mehlin'],0.974,0.532,182000,0.541,0.864,0,0.228,-11.932,0,0.0283,136.063,4,0.329,0.9989,0.9989,0.349,Calm
70,Shifts Of Light,['Avery Young'],0.931,0.455,261614,0.216,0.921,3,0.0839,-20.107,1,0.0363,171.936,4,0.179,0.9999,0.9999,0.199,Calm
71,Someday,['City of the Sun'],0.265,0.572,288040,0.571,0.917,8,0.109,-10.067,0,0.0331,96.986,4,0.115,,,0.115,Calm
72,De Fléche,['Les Manger Tous'],0.668,0.435,233062,0.333,0.834,8,0.084,-15.885,1,0.0308,90.902,4,0.074,-0.6189,-0.6189,0.0616,Calm
73,Waiting like the Storm,['Rand Aldo'],0.946,0.162,257625,0.0564,0.889,5,0.101,-20.696,1,0.0341,60.01,4,0.0361,-0.9998,-0.9998,0.0161,Calm
74,Path to Serenity,['Arya Shae'],0.961,0.134,214277,0.0601,0.869,7,0.109,-19.866,1,0.0352,73.855,1,0.0388,0.9999,0.9999,0.0588,Calm
75,Focus,['IFEELU'],0.566,0.669,167143,0.155,0.8,6,0.625,-21.592,0,0.0343,111.898,4,0.0611,0.999,0.999,0.0811,Calm
76,Glaciers,['Lights & Motion'],0.733,0.0789,176373,0.16,0.786,7,0.0943,-18.144,1,0.0362,56.449,4,0.0409,,,0.0409,Calm
