,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
132,Don't Look Back (feat. Kotomi & Ryan Elder) [From Rick and Morty: Season 4],"['Rick and Morty', 'Kotomi', 'Ryan Elder']",0.688,0.595,207000,0.396,0.275,0,0.132,-16.103,1,0.0344,100.018,4,0.22,0.7622,0.7622,0.2352,Chill
133,Calico,['Haux'],0.929,0.353,231000,0.239,0.589,0,0.0681,-16.256,1,0.036,106.79,3,0.299,0.3737,0.3737,0.3065,Chill
134,Stay,['Drinker'],0.371,0.776,164297,0.297,0.0655,9,0.101,-17.845,0,0.0378,113.991,4,0.296,-0.34,-0.34,0.2892,Chill
135,Rumours,"['Sonn', 'Lontalius']",0.134,0.75,207059,0.598,0.0214,10,0.123,-8.596,1,0.108,102.019,4,0.345,0.9734,0.9734,0.3645,Chill
136,IDK,['MOSSS'],0.936,0.416,213497,0.452,0.514,5,0.257,-11.233,0,0.0589,73.605,4,0.247,0.9937,0.9937,0.2669,Chill
137,Human Nature,['Babeheaven'],0.331,0.575,259646,0.745,0.529,2,0.0924,-6.9,1,0.133,175.968,4,0.227,-0.9763,-0.9763,0.2075,Chill
138,Stuck On You,"['RAC', 'Phil Good']",0.885,0.733,192133,0.405,0.000132,10,0.116,-8.39,1,0.0454,95.086,4,0.361,-0.9821,-0.9821,0.3414,Chill
139,Cold War,['Cautious Clay'],0.274,0.654,202597,0.47,0.249,1,0.103,-10.383,0,0.0586,77.083,4,0.462,0.3954,0.3954,0.4699,Chill
140,Sun At 5 In 4161,['Andrew Tuttle'],0.909,0.151,307250,0.244,0.948,9,0.105,-16.815,1,0.0302,78.508,3,0.0519,,,0.0519,Chill
141,Sober,['Aquilo'],0.884,0.389,199166,0.398,3.62e-05,8,0.0776,-11.687,1,0.0726,117.078,4,0.464,0.8614,0.8614,0.4812,Chill
142,Start Again,['Steve Cousins'],0.882,0.559,180364,0.38,0.0274,2,0.133,-12.701,1,0.0491,178.002,4,0.431,-0.9786,-0.9786,0.4114,Chill
143,Sentimental,"['Still Haze', 'Xandra']",0.589,0.555,226442,0.436,0.904,4,0.151,-12.4,0,0.0257,90.002,4,0.299,,,0.299,Chill
144,Social Distancing,['Slow Dreamers'],0.901,0.629,181500,0.303,0.906,10,0.124,-14.848,0,0.055,160.016,4,0.16,0.9891,0.9891,0.1798,Chill
145,"3,000 Miles From Home.",['Ben Zaidi'],0.481,0.714,158507,0.42,0.000788,2,0.114,-9.036,1,0.0523,84.037,4,0.523,-0.6124,-0.6124,0.5108,Chill
146,Something About You (with Rudimental) - Chill Mix,"['Elderbrook', 'Rudimental']",0.365,0.8,166534,0.516,0.00206,6,0.134,-8.076,0,0.127,106.122,4,0.443,,,0.443,Chill
147,Just a Little Bit Lonely,['yaeow'],0.931,0.458,123191,0.488,0.248,2,0.333,-11.546,1,0.0554,93.14,4,0.593,0.6067,0.6067,0.6051,Chill
148,Figment Of My Mind,['Bruno Major'],0.85,0.332,215867,0.134,0.0126,5,0.109,-15.857,0,0.0393,87.145,4,0.146,0.6662,0.6662,0.1593,Chill
149,How It Was,['Yoste'],0.66,0.556,189259,0.479,0.00317,2,0.097,-10.191,1,0.0657,81.028,4,0.359,0.9974,0.9974,0.3789,Chill
150,Undone,['Ivytide'],0.844,0.691,192766,0.108,6.52e-06,0,0.089,-14.126,0,0.0415,55.573,4,0.14,-0.296,-0.296,0.1341,Chill
151,And Then We'll Be Alright,['DWLLRS'],0.754,0.709,119906,0.456,0.0636,5,0.668,-13.127,0,0.249,104.94,4,0.54,,,0.54,Chill
152,Diamond,['Shivum Sharma'],0.71,0.448,203246,0.364,6.59e-05,6,0.0914,-6.89,1,0.0299,159.963,4,0.304,0.9939,0.9939,0.3239,Chill
153,Sunday in the park + STUTS,['Yasuyuki Horigome'],0.227,0.693,274067,0.516,0.066,2,0.123,-6.203,1,0.0436,88.008,4,0.44,,,0.44,Chill
154,Hide and Seek,['Imogen Heap'],0.909,0.451,268980,0.166,0.0,9,0.19,-11.125,1,0.0696,121.123,4,0.0901,-0.9856,-0.9856,0.0704,Chill
155,Bamboo,"['Pastel', 'elizatwinkies']",0.0826,0.633,176638,0.562,0.000191,4,0.117,-9.542,1,0.038,87.036,4,0.556,0.5615,0.5615,0.5672,Chill
156,Let Go,"['Ark Patrol', 'Veronika Redd']",0.67,0.47,248056,0.436,0.263,0,0.294,-10.228,1,0.0351,81.972,3,0.0389,-0.8921,-0.8921,0.0211,Chill
157,Tennis Match,['October Tooth'],0.303,0.377,210184,0.58,0.0279,0,0.0646,-11.263,1,0.0426,159.712,4,0.0928,0.9432,0.9432,0.1117,Chill
158,Tide (feat. Andreya Triana),"['Henry Green', 'Andreya Triana']",0.367,0.742,186341,0.718,0.417,11,0.169,-7.241,0,0.0429,113.963,4,0.0929,0.9879,0.9879,0.1127,Chill
159,Unkind,['Kacy Hill'],0.409,0.891,198689,0.416,0.00933,4,0.197,-7.179,1,0.0644,122.087,4,0.484,0.9826,0.9826,0.5037,Chill
160,I Am No Fun,"['Flawed Mangoes', 'HANDSOME']",0.729,0.74,198873,0.626,0.000888,2,0.0635,-4.116,0,0.277,84.967,4,0.493,1.0,1.0,0.513,Chill
161,You,['Selah Sue'],0.331,0.71,180973,0.239,0.0455,4,0.0985,-11.908,1,0.0341,74.982,4,0.0965,0.9808,0.9808,0.1161,Chill
162,longlife,['altopalo'],0.226,0.559,139053,0.401,0.71,7,0.104,-12.436,1,0.0327,151.45,3,0.317,-0.9134,-0.9134,0.2987,Chill
163,Little Bit,['Erika de Casier'],0.209,0.717,286000,0.484,0.000732,5,0.328,-8.001,0,0.0264,130.988,4,0.651,0.9868,0.9868,0.6707,Chill
164,Dreamland,['Glass Animals'],0.883,0.253,203492,0.352,0.00191,8,0.0668,-11.509,1,0.0357,141.97,5,0.099,0.9732,0.9732,0.1185,Chill
165,Familiar,['Belot'],0.545,0.828,213970,0.412,2.58e-05,2,0.229,-9.921,1,0.0427,99.988,4,0.139,0.8434,0.8434,0.1559,Chill
166,I Never Stay In Love,['Stephen'],0.699,0.479,244800,0.54,0.000766,0,0.17,-7.917,0,0.31,173.704,4,0.47,0.9371,0.9371,0.4887,Chill
167,Heavy,['Haux'],0.917,0.637,181200,0.226,0.000383,8,0.105,-16.126,1,0.0356,130.048,4,0.287,0.5755,0.5755,0.2985,Chill
168,I Fell In Love,"['Helado Negro', 'Xenia Rubinos']",0.732,0.705,260187,0.381,0.616,5,0.106,-12.738,1,0.04,109.981,4,0.31,0.9947,0.9947,0.3299,Chill
169,peas,['boylife'],0.303,0.249,234645,0.342,0.0113,4,0.16,-10.283,1,0.0389,64.335,5,0.126,0.6966,0.6966,0.1399,Chill
170,Feel These Heavy Times,['King Charles'],0.392,0.738,229843,0.504,0.137,5,0.123,-10.407,1,0.0424,84.99,4,0.564,0.9508,0.9508,0.583,Chill
171,Fabric,['Henry Green'],0.926,0.357,197662,0.215,0.0464,11,0.0821,-12.923,0,0.0298,59.466,4,0.113,-0.7184,-0.7184,0.0986,Chill
172,Half Moon Glow,"['Lo-Fang', 'Amber Hurst-Martin', 'Carlos Niño', 'Lucky Paul', 'Tree Frogs']",0.416,0.291,396625,0.423,0.0531,4,0.14,-13.026,1,0.103,176.32,4,0.31,0.9799,0.9799,0.3296,Chill
173,Talk,['Verzache'],0.718,0.852,243200,0.344,0.00136,2,0.0487,-11.13,1,0.223,74.987,4,0.354,-0.9491,-0.9491,0.335,Chill
174,There's No Other,"['Alex Siegel', 'Westerns']",0.111,0.566,182375,0.376,3.13e-06,11,0.103,-9.639,0,0.026,149.72,4,0.278,0.9714,0.9714,0.2974,Chill
175,Door,['Caroline Polachek'],0.222,0.684,322573,0.438,0.0,3,0.262,-8.309,1,0.0388,123.997,4,0.253,-0.782,-0.782,0.2374,Chill
176,Phantom City,"['ROZET', 'Black + Creme']",0.6,0.552,234484,0.521,0.494,5,0.108,-8.971,1,0.0377,172.1,4,0.374,-0.9939,-0.9939,0.3541,Chill
177,Make You Feel,"['fika', 'Jackson Mathod']",0.45,0.403,292048,0.593,0.00847,0,0.0897,-9.073,0,0.127,81.234,4,0.56,0.9975,0.9975,0.58,Chill
178,NO !,['LOONY'],0.639,0.714,224423,0.434,0.0177,4,0.248,-10.563,0,0.156,84.963,4,0.323,-0.8946,-0.8946,0.3051,Chill
179,Chicken Dinner,['okaywill'],0.835,0.604,168649,0.448,1.48e-05,8,0.106,-7.648,1,0.036,144.059,4,0.341,0.9654,0.9654,0.3603,Chill
180,julia,['Jeremy Zucker'],0.767,0.737,260867,0.255,1.13e-05,9,0.0998,-12.293,1,0.0605,130.017,4,0.164,-0.9177,-0.9177,0.1456,Chill
181,Bad Company,['Emerson Leif'],0.744,0.737,219546,0.289,0.000303,0,0.118,-10.252,1,0.049,108.002,4,0.298,0.93,0.93,0.3166,Chill
182,Sugar,['alayna'],0.184,0.648,166692,0.415,1.67e-05,9,0.111,-8.76,0,0.0696,77.082,4,0.297,0.9802,0.9802,0.3166,Chill
183,Angel,['FINNEAS'],0.743,0.535,311152,0.245,0.00338,5,0.298,-12.53,1,0.0363,130.133,4,0.238,0.9656,0.9656,0.2573,Chill
184,Be (Vis ta Vie),"['Nenashi', '20syl']",0.359,0.796,257901,0.428,1.55e-05,7,0.086,-10.514,0,0.666,78.902,4,0.429,,,0.429,Chill
185,The City,['ella jane'],0.804,0.696,251646,0.241,0.00577,0,0.109,-17.231,1,0.0355,95.001,4,0.127,-0.8972,-0.8972,0.1091,Chill
186,Night Moves,['Michi'],0.318,0.727,199613,0.637,0.0,11,0.295,-7.216,0,0.0418,139.963,4,0.799,-0.25,-0.25,0.794,Chill
187,Ex Wifi,"['Chloe Angelides', 'Bipolar Sunshine']",0.429,0.683,214223,0.275,4e-06,7,0.107,-7.707,1,0.0753,62.611,4,0.218,-0.9897,-0.9897,0.1982,Chill
188,Type 2,['Rence'],0.183,0.699,168762,0.596,1e-06,9,0.263,-7.23,1,0.401,174.023,4,0.244,0.9833,0.9833,0.2637,Chill
189,senses,['slenderbodies'],0.229,0.705,203333,0.634,0.00159,6,0.336,-8.375,0,0.136,156.097,4,0.572,0.7998,0.7998,0.588,Chill
190,Speaking of the End,['Låpsley'],0.929,0.637,188800,0.209,0.0,8,0.0865,-17.192,0,0.091,119.929,4,0.446,0.9062,0.9062,0.4641,Chill
191,"Surf's Up, I'm Drowning","['Jesse Aicher', 'Westerns']",0.353,0.679,165567,0.541,0.138,2,0.0882,-7.301,1,0.0663,145.007,4,0.478,-0.9249,-0.9249,0.4595,Chill
192,I Don't Wanna Be Nothin',['Verzache'],0.945,0.53,270291,0.284,0.454,3,0.269,-13.508,1,0.0355,154.58,3,0.122,0.9081,0.9081,0.1402,Chill
193,i feel like chet (khai dreams edit),"['mxmtoon', 'khai dreams']",0.585,0.663,173568,0.376,0.0,8,0.131,-11.194,0,0.134,145.091,4,0.433,0.9869,0.9869,0.4527,Chill
194,Bright Colors,['Jaja Bu'],0.321,0.649,231988,0.422,0.00136,3,0.0791,-6.746,0,0.0396,78.955,4,0.659,,,0.659,Chill
195,Lonely Shade of Blue,['Nick Leng'],0.888,0.672,262600,0.129,6.03e-05,4,0.0891,-12.984,1,0.0336,114.935,4,0.17,0.9965,0.9965,0.1899,Chill
196,Rollercoaster,['GRMLN'],0.708,0.646,161846,0.351,5.06e-05,2,0.112,-10.572,1,0.0313,116.953,4,0.436,0.9895,0.9895,0.4558,Chill
197,Val!um,['MASN'],0.365,0.764,188683,0.526,0.0,2,0.109,-5.402,0,0.0679,97.949,4,0.346,0.9942,0.9942,0.3659,Chill
198,All Over Me,"['Cards', 'Sita']",0.126,0.71,200331,0.596,0.126,1,0.138,-7.454,0,0.0328,145.91,4,0.593,-0.9768,-0.9768,0.5735,Chill
199,Everything (That Should Go),['Miloe'],0.483,0.908,200620,0.338,0.0348,0,0.0718,-16.231,1,0.0814,130.016,4,0.33,0.962,0.962,0.3492,Chill
200,"Toking, Dozing",['Feng Suave'],0.848,0.703,226640,0.33,0.00122,7,0.072,-13.49,1,0.0508,115.009,4,0.413,0.4843,0.4843,0.4227,Chill
