,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
48,Sunday,"['Forrest.', 'Biskwiq']",0.114,0.768,154286,0.691,1.83e-05,2,0.26,-5.341,1,0.459,83.942,4,0.758,0.3257,0.3257,0.7645,Chill
49,NORTHSIDE,['Ama Lou'],0.181,0.84,209723,0.516,0.0,4,0.203,-9.583,0,0.361,141.962,4,0.482,0.9946,0.9946,0.5019,Chill
50,I Been,"['Berhana', 'Crush']",0.31,0.731,176610,0.458,3.15e-06,0,0.104,-10.377,1,0.0396,103.955,4,0.654,0.9553,0.9553,0.6731,Chill
51,I Revel in You,['JORDANN'],0.83,0.762,213571,0.336,0.864,4,0.109,-13.009,0,0.0699,166.012,4,0.566,-0.5661,-0.5661,0.5547,Chill
52,Ghostride,['Crumb'],0.508,0.665,126120,0.35,0.83,2,0.109,-9.426,1,0.028,87.061,4,0.467,-0.5083,-0.5083,0.4568,Chill
53,Fair Chance,"['Thundercat', 'Ty Dolla $ign', 'Lil B']",0.628,0.693,237700,0.504,0.4,9,0.111,-11.621,1,0.0402,105.021,4,0.254,0.9338,0.9338,0.2727,Chill
54,Downers,['Greentea Peng'],0.275,0.761,218889,0.336,0.0,7,0.0721,-14.097,0,0.134,108.146,4,0.447,-0.9841,-0.9841,0.4273,Chill
55,Lock My Door,"['Joshua J', 'Eauxby']",0.0533,0.764,215780,0.739,0.0,1,0.0968,-7.587,0,0.0639,109.014,4,0.627,0.9949,0.9949,0.6469,Chill
56,Easy Baby,['Denyah'],0.769,0.829,199900,0.408,0.544,9,0.104,-10.172,1,0.0389,124.983,4,0.753,0.9983,0.9983,0.773,Chill
57,Fair Play,"['Lucy McWilliams', 'Malaki']",0.712,0.729,289108,0.551,8.06e-05,6,0.121,-7.361,1,0.268,87.91,4,0.435,0.9825,0.9825,0.4546,Chill
58,Heaven's Only Wishful,['MorMor'],0.011,0.785,243216,0.55,0.458,4,0.0922,-5.748,0,0.0249,99.981,4,0.707,-0.8812,-0.8812,0.6894,Chill
59,Social Sites,['Cosmo Pyke'],0.109,0.411,289309,0.618,0.0,4,0.279,-4.964,0,0.0469,120.734,4,0.211,0.7496,0.7496,0.226,Chill
60,Night Terrific! (feat. Yaqob),"['ODIE', 'Yaqob']",0.859,0.694,164267,0.319,2.14e-06,4,0.208,-11.271,0,0.123,82.007,4,0.167,0.9281,0.9281,0.1856,Chill
61,Scrimmage - Remix,"['Huck', 'Lo Knowles', 'SAIAH', 'Nyck Caution', 'sophie meiers']",0.565,0.661,283123,0.55,7.01e-06,9,0.0611,-9.996,0,0.0764,124.63,4,0.428,-0.9999,-0.9999,0.408,Chill
62,Jealous,['Khamari'],0.714,0.747,128000,0.538,0.000165,1,0.158,-8.597,1,0.0529,134.896,4,0.299,0.6022,0.6022,0.311,Chill
63,Too Much to Ask,['Moonchild'],0.814,0.614,227253,0.27,0.0134,4,0.114,-15.648,1,0.132,171.911,4,0.194,0.9996,0.9996,0.214,Chill
64,Make It Better (feat. Smokey Robinson),"['Anderson .Paak', 'Smokey Robinson']",0.0112,0.676,219332,0.56,0.00403,4,0.137,-6.024,0,0.0643,178.555,4,0.551,-0.184,-0.184,0.5473,Chill
65,Stole My Love,['Jay Isaiah'],0.566,0.777,211034,0.472,0.0,0,0.105,-10.24,1,0.0418,116.059,4,0.429,-0.9998,-0.9998,0.409,Chill
66,Wasteland,['Tierra Whack'],0.749,0.511,183283,0.441,0.0,4,0.123,-10.264,0,0.0563,125.117,4,0.382,0.9733,0.9733,0.4015,Chill
67,Talk to Yuh,"['Zen Boba', 'Half Moon Bay']",0.0595,0.753,211091,0.641,0.0,2,0.136,-6.164,1,0.0295,110.022,4,0.474,-0.9996,-0.9996,0.454,Chill
68,Introspection,['UMI'],0.245,0.613,168907,0.428,0.0,0,0.254,-9.064,1,0.0514,105.09,4,0.352,0.8209,0.8209,0.3684,Chill
69,Kimmi,['Bathe'],0.0012,0.724,274286,0.523,0.0161,0,0.122,-7.063,1,0.0572,90.994,4,0.568,,,0.568,Chill
70,LăVĭNDŭR,['KAMAUU'],0.494,0.472,240857,0.533,0.0,11,0.147,-7.033,0,0.032,142.104,3,0.348,0.9971,0.9971,0.3679,Chill
71,Table for Two,"['edbl', 'Tilly Valentine', 'Bran Mazz']",0.715,0.754,207250,0.394,0.000881,9,0.0887,-8.442,0,0.372,83.875,4,0.69,0.9908,0.9908,0.7098,Chill
72,OPEN UP,['Daniel Caesar'],0.409,0.84,266227,0.192,6e-06,6,0.101,-12.843,1,0.0514,114.93,3,0.31,0.9872,0.9872,0.3297,Chill
73,Yah / Element - Medley,['Joy Crookes'],0.494,0.561,176374,0.408,4.1e-06,0,0.172,-8.287,1,0.0729,133.65,4,0.263,-0.7424,-0.7424,0.2482,Chill
74,In Uh Breeze,['Monica Riskey'],0.88,0.767,138344,0.276,0.00017,7,0.102,-10.889,1,0.0712,124.949,4,0.182,0.9787,0.9787,0.2016,Chill
75,I Wish,['Tom Misch'],0.187,0.787,228862,0.329,0.00593,6,0.133,-11.869,0,0.0447,86.997,4,0.404,-0.7003,-0.7003,0.39,Chill
76,All Bad,"['JID', 'Mereba']",0.854,0.538,291760,0.238,0.0482,11,0.11,-14.541,1,0.316,78.881,1,0.507,0.992,0.992,0.5268,Chill
77,These Days,['Manwolves'],0.791,0.544,239426,0.281,0.0,5,0.11,-8.506,0,0.0541,134.553,4,0.236,0.9883,0.9883,0.2558,Chill
78,Valentine,['Hope Tala'],0.18,0.744,181000,0.606,0.033,4,0.134,-7.661,0,0.212,97.03,4,0.414,0.9476,0.9476,0.433,Chill
79,Kingston,['Faye Webster'],0.138,0.729,202160,0.344,0.00107,10,0.134,-9.541,0,0.0395,142.13,4,0.543,0.5849,0.5849,0.5547,Chill
80,Wanna Be,['The Internet'],0.0674,0.875,267400,0.41,0.0374,7,0.106,-6.29,0,0.0571,87.999,4,0.445,0.1995,0.1995,0.449,Chill
81,Childs Play (feat. Chance the Rapper),"['SZA', 'Chance the Rapper']",0.775,0.759,216234,0.342,0.0,1,0.112,-9.044,0,0.0406,99.995,4,0.22,0.9889,0.9889,0.2398,Chill
82,D'Evils,['SiR'],0.00558,0.784,171818,0.586,0.000286,1,0.106,-3.417,1,0.187,132.169,4,0.656,0.9985,0.9985,0.676,Chill
83,Movement,"['Moo Latte', 'Iman Omari']",0.354,0.528,190909,0.613,4.58e-06,8,0.0608,-9.61,0,0.116,87.786,4,0.395,-0.8547,-0.8547,0.3779,Chill
84,Stay,['NNAVY'],0.438,0.683,270031,0.219,0.0604,10,0.116,-12.254,0,0.0472,139.468,3,0.151,0.9826,0.9826,0.1707,Chill
85,Awake (with Mahalia),"['Chiiild', 'Mahalia']",0.315,0.504,228627,0.579,0.0542,5,0.11,-7.418,0,0.0423,83.973,4,0.665,0.8852,0.8852,0.6827,Chill
86,(Don't Let The Dragon) Draag On,['King Krule'],0.233,0.699,151947,0.21,0.623,7,0.108,-14.278,1,0.0355,103.369,4,0.159,-0.8156,-0.8156,0.1427,Chill
87,Queen Tings,"['Masego', 'Tiffany Gouché']",0.598,0.818,188053,0.461,0.000135,6,0.108,-6.475,0,0.292,88.006,4,0.532,0.9849,0.9849,0.5517,Chill
88,"Sincerely, Yours",['sophie meiers'],0.909,0.63,152701,0.435,0.00674,7,0.274,-10.76,0,0.253,80.689,4,0.3,0.9661,0.9661,0.3193,Chill
89,Hazel Chandeliers,['rum.gold'],0.658,0.24,206093,0.277,0.673,6,0.111,-13.99,0,0.038,177.178,4,0.0843,-0.9891,-0.9891,0.0645,Chill
90,Where U At?,['Chinatown Slalom'],0.0536,0.565,172240,0.614,5.99e-05,11,0.0696,-6.277,1,0.397,69.898,4,0.529,-0.7326,-0.7326,0.5143,Chill
91,The Man Who Has Everything,['Chance the Rapper'],0.612,0.686,218624,0.469,0.0,1,0.121,-9.065,1,0.291,72.998,4,0.156,0.9946,0.9946,0.1759,Chill
92,Winter Soon,['Demo Taped'],0.478,0.308,205663,0.205,7.54e-05,8,0.153,-12.962,1,0.0675,176.506,3,0.0745,0.836,0.836,0.0912,Chill
93,Worth / Gotta Get Away,['Maxwell Young'],0.875,0.403,213333,0.19,0.84,1,0.129,-19.54,0,0.0541,128.59,5,0.0579,-0.8962,-0.8962,0.04,Chill
94,Lava/Treacle,"['ELIZA', 'Jesse James Solomon']",0.404,0.794,201253,0.314,0.512,10,0.0852,-13.012,1,0.183,155.996,4,0.675,-0.8699,-0.8699,0.6576,Chill
95,Blind Man,['Xavier Omär'],0.453,0.89,242196,0.523,1.58e-06,6,0.0831,-8.526,1,0.056,111.031,4,0.345,0.9992,0.9992,0.365,Chill
96,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']",0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,0.9889,0.9889,0.4838,Chill
97,So Good At Being in Trouble,['Unknown Mortal Orchestra'],0.0363,0.829,230147,0.435,0.878,0,0.119,-10.136,1,0.0515,103.816,4,0.594,-0.7326,-0.7326,0.5793,Chill
98,Somehow.,['Phony Ppl'],0.719,0.502,230973,0.399,0.00363,11,0.645,-9.934,1,0.0295,92.904,4,0.124,0.2887,0.2887,0.1298,Chill
99,Missing Out,['Syd'],0.00761,0.705,239744,0.528,0.00412,11,0.129,-5.582,1,0.0416,119.816,4,0.272,-0.954,-0.954,0.2529,Chill
