,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
152,Pluie et tonnerre,['Tonerre'],1.07e-05,0.198,118000,0.292,0.759,8,0.546,-22.578,1,0.0561,89.93,4,0.0234,0.0,0.0,0.0234,Sleepy
153,Forest Rain And Thunder (Seamless),['Unhappy Campers'],0.0103,0.146,182000,0.965,0.952,1,0.418,-24.785,1,0.0601,90.422,3,0.0127,,,0.0127,Sleepy
154,11 p.m rain,['The Sleep Specialist'],0.144,0.187,135127,0.994,0.974,9,0.384,-16.144,1,0.118,124.463,4,0.0182,1.0,1.0,0.0382,Sleepy
155,Légère pluie d'orage,['Pluie et tonnerre'],0.000386,0.151,159667,0.549,0.901,1,0.599,-24.57,1,0.0683,100.886,4,0.0365,-0.8787,-0.8787,0.0189,Sleepy
156,Under Roof - Rain/Thunder,['Lavinium'],0.0254,0.145,128000,0.989,0.99,1,0.823,-18.139,1,0.0686,137.755,4,0.0168,0.9999,0.9999,0.0368,Sleepy
157,Drops Of Rain,['Skies of Rain'],0.122,0.205,178963,0.995,0.977,1,0.618,-18.627,1,0.0733,86.855,4,0.0132,0.8979,0.8979,0.0312,Sleepy
158,Wide Rain - Thunder,['Weather Pass'],0.000155,0.184,185294,0.25,0.976,5,0.617,-19.598,1,0.0547,88.913,4,0.036,0.9991,0.9991,0.056,Sleepy
159,Tormenta,['Tromentas Naturales'],7.23e-05,0.176,93667,0.362,0.995,1,0.677,-22.777,1,0.0953,137.935,4,0.0257,-0.9109,-0.9109,0.0075,Sleepy
160,Evening Thunderstorm,['SleepTherapy'],0.137,0.123,159059,0.612,0.885,5,0.528,-26.826,0,0.0709,81.896,1,0.0148,,,0.0148,Sleepy
161,it's raining,['lumen'],0.285,0.262,208062,0.95,0.96,10,0.656,-27.652,0,0.0409,96.636,3,0.0155,-0.9804,-0.9804,-0.0041,Sleepy
162,Forte pluie et tonnerre,['Orage et pluit'],0.00428,0.171,146333,0.943,0.862,9,0.947,-23.278,1,0.0743,123.31,3,0.0206,-0.128,-0.128,0.018,Sleepy
163,Cozy Rainstorm,['Sleep Miracle'],0.152,0.141,209000,0.993,0.949,8,0.39,-15.899,1,0.0828,139.989,3,0.0222,-0.9998,-0.9998,0.0022,Sleepy
