,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
21,Roses,['VanJess'],0.355,0.536,149653,0.427,0.0,4,0.13,-8.083,0,0.361,73.608,4,0.607,"[Intro]
Yeah, yeah, ayy-ayy
Yeah, yeah, ayy-ayy
Yeah, yeah
Yeah, yeah
Yeah, ayy-ayy

[Chorus]
You got to be sensitive with roses
Fragile but open if you want this
Never been lost in someone this fast
Gimme love, all of me is yours to take

[Verse 1]
Long as you don't break the trust
'Cause I used to be, dumb enough to rush the lust
And we just starting out, this the time we lose our minds
Like we off of it, yeah, we in another plane, another space
In our own world shit, baby
We got way too much to say
Before I give that okay, okay

[Chorus]
You got to be sensitive with roses
Fragile but open if you want this
Never been lost in someone this fast
Gimme love, all of me is yours to take
Gimme love, all of me is yours to take

[Verse 2]
I've been through it all (It all)
I don't trust in no one (No, no one)
You came in and changed it all
You changed it, you changed me
I need you to stay consistent
Come find me, my heart is aching
But you could be the one I'm missing
I'm vacant, I'm here

[Chorus]
You got to be sensitive with roses
Fragile but open if you want this
Never been lost in someone this fast
Gimme love, all of me is yours to take
Gimme love, all of me is yours to take",,0.9876,0.9876,0.6268,Chill
22,Intruded,"['Justine Skye', 'Timbaland']",0.498,0.633,186368,0.498,7.27e-06,9,0.173,-5.722,1,0.0418,107.223,4,0.371,"[Verse 1]
Last night, you were here
And what we did, it was something special
Boy, I know that you can feel it too
Can you let me know? It's a no brainer

[Pre-Chorus]
Stop making it hard for me
Loving you comes so damn naturally
And I don't wanna regret taking you back
Seems like we can't resist every time we cross paths

[Chorus]
You can't escape my love, so true, yeah
Like I invaded your heart, intruded
You could walk away, but you know that's foolish
‘Cause it's like that, yeah, it's like that
Got him coming right back for all this loving
You can't walk away ‘cause it's so damn good
I don't care what they say, all my loving goes to you
Yeah, you

[Verse 2]
Pushing me out of my elemеnt
Can't let it go ‘cause it's Heavеn-sent
What if I never get this feeling again?
So I'm going out my way (Going out my way)
Tryna make you stay (Tryna make you stay)
That (That)

[Pre-Chorus]
You making it hard for me
‘Cause loving you comes so damn naturally
And I don't wanna regret taking you back
Seems like we can't resist every time we cross paths (Oh)

[Chorus]
You can't escape my love, so true, yeah
Like I invaded your heart, intruded
You could walk away, but you know that's foolish
‘Cause it's like that, yeah, it's like that
Got him coming right back for all this loving
You can't walk away ‘cause it's so damn good
I don't care what they say, all my loving goes to you
Yeah, you (You)

[Outro]
It's enough now, babe
You're the only man I'd chase
When you're out there searching
For someone who gets you
They will never take my place
I can see it in your face
So just let me be yours
Oh","[('[Verse 1]', [['This verse and the way it’s sung is a reprise of Ginuwine’s verses in his 1999 R&B classic “So anxious”\n\nhttps://www.youtube.com/watch?v=DHpUtOcwhyU\n\nTimbaland was involved in the production of both songs and appeared in both music videos of the songs.']])]",0.996,0.996,0.3909,Chill
23,All About You,"['Leon Bridges', 'Lucky Daye']",0.122,0.746,180095,0.454,1.52e-05,9,0.296,-8.79,1,0.0583,121.921,4,0.268,"[Intro: Leon Bridges & Lucky Daye]
That's really all I'm turnin' like
I'm on your vocal like, ""Alright right here, alright right here""
Hahaha

[Verse 1: Leon Bridges]
I met you in Atlanta
Sweet like purple Fanta
You know I'm a fan of you, baby

[Pre-Chorus: Leon Bridges]
But you like (Girl)
Messin' with my pride
Oh yeah

[Chorus: Leon Bridges & Lucky Daye]
It's all about you
It ain't about me (Oh no)
I got feelings too (Yeah, yeah)
That you clearly can't see (Go and talk to 'em for a minute, hmm)

[Verse 2: Lucky Daye]
I met her in New Orleans
Instantly you got me fallin'
And you know I'd do a crime for you, baby
Oh woah, oh

[Pre-Chorus: Lucky Daye]
But you like (Oh)
Breakin' down my pride (Oh yeah)

[Chorus: Leon Bridges & Lucky Daye]
It's all about you (Yeah)
It ain't about me (Ain't about me, baby)
I got feelings too
That you clearly can't see (Oh yeah)
It's all about you (Oh-ooh)
It ain't about me (Oh, oh, honey)
I got feelings too (Too)
That you clearly can't see (No babe)

[Bridge: Leon Bridges & Lucky Daye]
I'm in my head
I think I'm goin', crazy
Give you my all
You do me wrong, baby
I'm just gon' say it
I think it's there, baby (Hmm)

[Pre-Chorus: Leon Bridges & Lucky Daye]
But you like
Messin' with my pride
(Ooh, ooh)

[Chorus: Leon Bridges & Lucky Daye]
It's all about you
It ain't about me (Ain't about me, baby)
I got feelings too (Oh, oh, ooh)
That you clearly can't see (Yeah)
It's all about you (It's all about you, baby)
It ain't about me (Ain't about me)
If the lovin' ain't true
Then we should let it be",,0.9943,0.9943,0.2879,Chill
24,Exposure,['Shelley FKA DRAM'],0.395,0.548,224544,0.564,0.0,3,0.116,-5.534,1,0.0766,110.771,3,0.476,"[Intro]
Ooh, ooh-ooh
Ooh, ooh-ooh
Ooh, ooh-ooh, ooh
Hey, baby

[Verse 1]
Let me love you inside-out and outside-in
Let me touch your soul before I touch your skin
When you expose yourself to me
You have my consent, I wanted to see
What lies underneath
'Cause beauty to me is more than skin-deep
The woman of my dreams
Right here in real life
Right there when I sleep
Every memory
That you and me share means everything

[Pre-Chorus]
And I, I just wanna be your man
And I, I alrеady think I am
And I, wanna be the best of friеnds
And I, but first you gotta let me in

[Chorus]
Let me love you inside-out and outside-in (Yeah, yeah)
Let me touch your soul just like I touch your skin (Yeah, ayy, ayy, yeah, woah, woah)
Let me love you inside-out and outside-in
Let me love you over and over again
Ooh-ooh, ooh-ooh

[Verse 2]
And I expose myself to you
You took off your clothes before I did too
You showed me something new
You're vulnerable side, you gave me the proof
There's no such thing as cool
When passionate love sets fire to the room
All I wanna do
Is make you love me too, ooh, ooh

[Pre-Chorus]
And I, I just wanna be your man
And I, I already think I am
And I, wanna be the best of friends
And I, but first you gotta let me in

[Chorus]
Let me love you inside-out and outside-in (Come on, oh)
Let me touch your soul just like I touch your skin (Let me touch more, yeah, ayy)
Let me love you inside-out and outside-in (Let me love you girl)
Let me love you over and over again
Ooh-ooh, ooh-ooh

[Bridge]
Hopefully, I really am prepared ('Pared)
To split my life in half so we can share
The good times (Good times)
And this time (This time)
It's better than the last time (Last time)
I'll do more than just promise, girl, I swear

[Chorus]
Let me love you inside-out and outside-in (Woah, oh, oh)
Let me touch your soul just like I touch your skin (I touch your skin)
Let me love you inside-out and outside-in (Oh-oh, oh)
Let me love you over and over again
Ooh-ooh, ooh-ooh

[Outro]
Hey, hey
And I, I just wanna be your man
And I, I already think I am
And I, wanna be the best of friends
And I",,0.9993,0.9993,0.496,Chill
25,Fiji Fine,['Bren Joy'],0.443,0.701,180575,0.631,0.000123,0,0.101,-6.7,0,0.0461,82.484,4,0.78,"[Verse 1]
F-f-feelings run deep when I'm under you
How your ex-man manage to get over you, yeah?
This shit is so new (Yeah), don’t know what to do (Yeah)
Tryna rendezvous, like
Feelin' you feelin' me feels like luck
Up in my head, I’m doing way too much
Down in this bed, I just can't keep up (Yeah)
Over you, under you (Yeah), feels like
Oh, my God, I'm so, so in love
I think you might've fell from up above
I wanna put you up inside a mansion
You can move up in them heels like when you're dancin', yeah

[Chorus]
Name anywhere you wanna go and we'll go dine in it
And when we step up on the floor, you know wе whinin' it
’Cause everything you do, you know you’ll bе the dime in it
And everywhere you go, you know you Fiji fine with it
And, oh, my God, you so divine you Caroline-in it
Dripped in the drip from tip-to-tip, you look so fine in it
But everything you wear, you know you'll be the dime in it
’Cause everywhere you go, you know you Fiji fine with it

[Verse 2]
Lookin' at you lookin' at me, yeah, it got me breathless
Heart beatin' out my chest, it’s ya headrest
Even with nothin' on, baby, you the best-dressed
Will you take my hand? Use it as your necklace (Woo)
See, now you got me pressed (Yeah), so perfect like a model (Yeah)
Pulling all my bets just to put 'em on you
They say love is death, I know I'm a goner
Knowin' every chance that I take is on you, yeah

[Chorus]
Name anywhere you wanna go and we'll go dine in it (Yeah)
And when we step up on the floor, you know we whinin' it
'Cause everything you do, you know you'll be the dime in it (Uh, yeah)
And everywhere you go, you know you Fiji fine with it
And, oh, my God, you so divine you Caroline-in it
Dripped in the drip from tip-to-tip, you look so fine in it (Fine in it, yeah)
But everything you wear, you know you'll be the dime in it
'Cause everywhere you go, you know you Fiji fine with it

[Bridge]
Yeah, you know you so fine with it, yeah
You so divine, Caroline-in it, yeah
And you ain't even in your prime at all
You ain't even in your prime at all, yeah
Yeah, you know you so fine with it, yeah
You so divine, Caroline-in it, yeah
And you ain't even in your prime at all, yeah, yeah, yeah

[Chorus]
Name anywhere you wanna go and we'll go dine in it (Yeah)
And when we step up on the floor, you know we whinin' it (Oh)
'Cause everything you do, you know you'll be the dime in it (Yeah, yeah)
And everywhere you go, you know you Fiji fine with it (Yeah)
And, oh, my God, you so divine you Caroline-in it (Yeah)
Dripped in the drip from tip-to-tip, you look so fine in it (Yeah)
But everything you wear, you know you'll be the dime in it (Ooh)
'Cause everywhere you go, you know you Fiji fine with it

[Outro]
You, you know, you know you Fiji fine with it
You, you know, you know you Fiji fine with it",,0.9982,0.9982,0.8,Chill
26,Show U Off,['Brent Faiyaz'],0.643,0.583,251133,0.405,0.00391,0,0.108,-11.295,1,0.0534,84.997,4,0.549,"[Verse 1]
I know you feelin' down 'bout how they treat you
Nobody understands all that you been through
And you just wanna get love the way you show love
It's hard to picture life being in your shoes
You ain't in touch with your baby father
You only gettin' older and it gets harder
He said he was in love, but wasn't on his job
You got your whole paycheck that says, ""You'll get through""

[Chorus]
I don't wanna keep you down (Don't wanna keep you down)
A nigga wanna raise you up, yeah (Wanna raise you up)
And someone gotta take you out (Gotta take you out)
Someone's gotta show you off (Gotta show you off)

[Verse 2]
Who's gonna call you ""baby""
And never make you feel small? (I'm here for you)
Who's gonna love you crazy?
I'm never gonna let you fall
I know you ain't lookin', but if you're lookin'
Then look no further
Because you're worth it, girl
I got all this love for you
'Cause you deserve it (Fuck 'em if they don't see)
You're Black and perfect

[Chorus]
I don't wanna keep you down, oh (Don't wanna keep you down)
A nigga wanna raise you up, yeah (Wanna raise you up)
And someone gotta take you out (Gotta take you out)
Somebody's gotta show you off, girl (Gotta show you off)

[Bridge]
I just wanna show you what the world don't (They do, they do)
I just wanna give you what the world won't (They won't, they won't)
Know that you will never have to feel alone, alone (Baby)

[Chorus]
I don't wanna keep you down (Don't wanna keep you down)
A nigga wanna raise you up, yeah (Wanna raise you up)
And someone gotta take you out, mm-mm (Gotta take you out)
Somebody's gotta show you off

[Outro]
Ooh, ooh, ooh-ooh (Oh)
Ooh, ooh, ooh-ooh (Oh)
Ooh, ooh, ooh-ooh (Oh)","[('He said he was in love, but wasn’t on his job', [['He doesn’t show you any love no more']])]",0.9805,0.9805,0.5686,Chill
27,A Moment,['RILEY'],0.939,0.525,195502,0.24,4.85e-06,5,0.105,-7.568,0,0.0267,90.147,4,0.369,"[Verse 1]
God knows I'm tired
They think I know hell and that hell ain't got no time
And it just hits you like a bullet
Now I need a moment alone with my soul
'Cause I can't stop these thoughts
I need peace

[Pre-Chorus]
I'm ready to fight, I'm ready to see
What's on the other side
I'm ready to cry, and just let it be

[Chorus]
I just gotta
Let it be
I don't have much pride
I'll put that aside to get back to me

[Verse 2]
Everybody thinks I'm okay
But don't nobody know the way I'm really feeling
Only heaven knows that nothing hurts more than falling
When you think you've been climbing
Set me free
Oh whoa, i

[Pre-Chorus]
I'm ready to fight, I'm ready to see
What's on the othеr side
I'm ready to cry, and just let it bе

[Chorus]
Whoa, oh, let it be
Let it be
I don't have much pride
I'll put that aside to get back to me
Whoa, let it be
Let it be
I don't have much pride
I'll put that aside
Get back to me

[Outro]
I've faced every kind of pain
I've tried every other way
Honestly, I need a change
God knows I'm tired
God knows I'm tired",,0.0791,0.0791,0.3706,Chill
28,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - KAYTRANADA Remix,"['Robert Glasper', 'H.E.R.', 'Meshell Ndegeocello', 'KAYTRANADA']",0.0157,0.566,227132,0.357,0.0,10,0.121,-10.932,0,0.222,81.404,4,0.219,"Calvin Harris - Over Now (with The Weeknd)
BLACKPINK - Ice Cream (with Selena Gomez)
Big Sean - Deep Reverence (feat. Nipsey Hussle)
Ty Dolla $ign - Expensive (feat. Nicki Minaj)
Cordae - Gifted (feat. Roddy Ricch)
Katy Perry - Cry About It Later
Dua Lipa & The Blessed Madonna - Physical (feat. Gwen Stefani) [Mark Ronson Remix] [Mixed]
Internet Money - Blastoff (feat. Juice Wrld & Trippie Redd)
Disclosure - Birthday (feat. Kehlani & Syd)
girl in red - ruе
Giveon - Untitled (How Does It Feel)
rеggie - Southside Fade
Topic - Why Do You Lie To Me (feat. A7S & Lil Baby)
Travis Scott - The Plan - From the Motion Picture ""TENET""
Jaden - Falling For You with Justin Bieber
Russ - Take You Back (feat. Kehlani)
YG - Equinox (feat. Day Sulan)
Sasha Sloan - House With No Mirrors
Chris Stapleton - Starting Over
Black Thought - Good Morning (feat. Pusha T, Swizz Beatz & Killer Mike)
Aluna - The Recipe (feat. KAYTRANADA & Rema)
ILLENIUM - Nightlight
A$AP Ferg - No Ceilings (feat. Lil Wayne & Jay Gwuapo)
Octavian - Famous (feat. Gunna & SAINt JHN)
YVS Village - Rugrat (feat ppcocaine)
Surfaces - Sail Away
SAYGRACE - Feel Good
Tiwa Savage - Temptation (feat. Sam Smith)
Rich Brian - DOA
AG Club - Memphis, Pt. 2 (feat. NLE Choppa & A$AP Ferg)
5 Seconds of Summer - Kill My Time
Goth Babe - The Trees
Ricky Reed - Fav Boy (feat. John-Roberts & Alessia Cara)
Maggie Lindemann - Knife Under My Pillow
CNCO - Beso
Lil Tecca - Royal Rumble
Yo Gotti - Stay Ur Distance
Celeste - Little Runaway
Silvana Estrada - Para Siempre
GRACEY - Like That (feat. Alexander 23)
The Smashing Pumpkins - Cyr
Sam Fischer -  People I Don't Know
Keith Urban - Tumbleweed
Teddy Swims - Broke
Clara Mae - Alright (feat. Russel Dickerson)
Olivia Holt - love u again (with R3HAB)
DVBBS - Loyal (feat. Veronica)
Lil Xxel - MNU
BLACKSTARKIDS - BRITNEY BITCH
Wifisfuneral - Take Me Away
Quando Rondo - Shooters & Movers
JoJo - Love Reggae (feat. Tinashe)
Christina Aguilera - Reflection (2020) - From ""Mulan""
Nao - Woman (feat. Lianne La Havas)
LU KALA - Love Like
PVRIS - Use Me (feat. 070 Shake)
Caro - Too Far Gone
lovelytheband - love somebody else
The Avett Brothers - Untitled #4
Alanis Morissette - You Oughta Know
Toni Braxton & H.E.R. - Gotta Move On
The LOX - Miss You feat. T-Pain
Lonr. - The End
Payday - Party
Joey Pecoraro - Lightning (feat. Nana Lourdes)
BUNT. - Nights Like That (feat. Georgia Ku)
Rudimental - Come Over (feat. Anne-Marie & Tion Wayne)
The Neighbourhood - Pretty Boy
Robert Glasper - Better Than I Imagined (Feat. H.E.R. & Meshell Ndegeocello)
Toosii - Love Cycle (with Summer Walker)
Gregory Porter - Everything You Touch Is Gold
Black Pumas - I'm Ready
Billy Raffoul - The Ballad of James Howlett
Jazmine Sullivan - Lost One
Mothica - Blue Hour
K/DA, (G)I-DLE, Wolftyla, Bea Miller & League of Legends - THE BADDEST
Leikeli47 - Zoom
Nasty C - Bookoo Bucks (feat. Lil Gotit & Lil Keed)
King Von - How It Go
Jackboy - The World Is Yours
FXXXXY - Paranoia / #1 Stunna
Ghostemane - AI
Seether - Wasteland
NEEDTOBREATHE - Alive
Rence - Strawberry Blonde
LightSkinKeisha - Queen Kong
India Shawn - Movin' On (feat. Anderson .Paak)
_BY.ALEXANDER - STALLING (feat. Tanerélle)
MF DOOM - Coco Mango (FloFilz Remix)
Smoove'L - Chrome No Heart
ELENA ROSE - COCO
The Score - Carry On (feat. AWOLNATION)
Ruston Kelly - In The Blue
Colter Wall - Big Iron
Abby Anderson - We Go Together Like
Samia - Triptych
Jucee Froot - Champion
Problem - NOTHIN (feat. Jack Harlow & Jay Rock)
KenTheMan - IDGAF
Tm88 - War Stories (feat. Calboy & Slatt Zy)
Kidd Keo - DEMONS (feat.  Young M.A)",,0.9522,0.9522,0.238,Chill
29,Speak To Me (Queen Mix) (feat. Queen Naija),"['Koryn Hawthorne', 'Queen Naija']",0.354,0.644,179742,0.597,0.0,0,0.13,-5.688,0,0.235,82.467,4,0.69,"[Intro]
(Troy Taylor, you the goat)
(TryBishop)

[Verse 1: Koryn Hawthorne]
Nothing feels better than to know you
And nothing's more important than to show you
That nothing comes close to what the vibe is
Nothing’s more exciting than the time spent with you
No one but you can love me true
How you love me when you love me
And you tell me everything is gonna be alright, yeah

[Pre-Chorus: Koryn Hawthorne]
And you mean the world to me
You are my everything
And I never, no, never
Never, ever wanna know what it's like without you

[Chorus: Koryn Hawthorne]
I wanna wake up to you every day
I think I'll feel like this forever, as long as we’re together
Wanna know you each and every way
I promise to be honest when I speak to you
Wanna put you at the top of my list
Wanna walk it like I talk it, wanna give you everything
Please tell me that you're rockin' with this
You know all the ways to speak to me

[Verse 2: Koryn Hawthorne]
I like it when it's just us talking
And you don't hold it against me
That you don't really need me for nothing
But I need you for everything
And when I'm honest with you, telling you my issues
You keep it official every time I kick it with you
It's no games, no games, oh
Don’t change, don’t change

[Pre-Chorus: Koryn Hawthorne]
'Cause you mean the world to me
You are my everything
And I never, no, never
Never, ever wanna know what it’s like without you

[Chorus: Koryn Hawthorne, Koryn Hawthorne & Queen Naija]
I wanna wake up to you every day
I think I'll feel like this forever, as long as we're together
Wanna know you each and every way
I promise to be honest when I speak to you
Wanna put you at the top of my list
Wanna walk it like I talk it, wanna give you everything
Please tell me that you're rockin’ with this
You know all the ways to speak to me

[Bridge: Queen Naija]
When you speak (When you speak)
When you speak to me, I promise I'll listen
May not always give it but I promise to try 'cause
When you speak (When you speak)
When you speak to me, it feels right (Feels right)
It feels like (Feels like)
I can do anything (Anything), everything (Everything)
All thanks to you, ooh, ooh, ooh, ooh

[Outro: Koryn Hawthorne, Queen Naija, Koryn Hawthorne & Queen Naija]
I wanna wake up to you every day (Every day)
I think I'll feel like this forever, as long as we're together
Wanna know you each and every way (Wanna know you each and every way)
I promise to be honest when I speak to you
Wanna put you at the top of my list (Top of my list )
Wanna walk it like I talk it, wanna give you everything
Please tell me that you're rockin' with this
You know all the ways to speak to me",,0.999,0.999,0.71,Chill
30,Rider,['Yo Trane'],0.255,0.605,180670,0.564,0.0,8,0.135,-11.223,1,0.139,77.556,4,0.487,"[Verse 1]
Fine as wine, pretty smart too
Shawty's independent
She in Paris spendin'
Money on designer clothes and high end shoes
Alpha woman, can't fuck with a lame, if he gotta ask you what you want
And he can't give it to you

[Pre-Chorus]
Talk is cheap, your exes too
They just playin' around
Now you got it, don't you pay 'em no mind

[Chorus]
Want a real man by her side (By her side)
That girl, she's a rider (That girl, she's a rider)
Can't handle her 'cause she don't let the bullshit slide (Bullshit slide)
She ain't got the time, no (She ain't got the time, no, she ain't got the time)
Want a real man by her side (By her side)
That girl, she's a rider (That girl, she's a rider)
Can't handle her 'cause she don't let the bullshit slide (Bullshit slide)
She ain't got the time, no (She ain't got no time to waste, she ain't got no time to waste)

[Verse 2]
She already know she's poppin', baddest girl in town (And she bad as fuck)
It's like every time she trust someone, they let her down (Let her down, down, down)
Young queen and she doesn't even need a crown
She want a king to come around and just show her love through actions (Yeah, for real)
He say he's in love with you (Niggas cappin')

[Pre-Chorus]
Talk is cheap, fake niggas too
They just playin' around
Now you got it, don't you pay 'em no mind

[Chorus]
Want a real man by her side (By her side)
That girl, she's a rider (That girl, she's a rider)
Can't handle her 'cause she don't let the bullshit slide (Bullshit slide)
She ain't got the time, no (Yeah she's a rider, she's a rider)
(Ooh-ooh)
Want a real man by her side (By her side)
That girl, she's a rider (That girl, she's a rider)
Can't handle her 'cause she don't let the bullshit slide (Bullshit slide)
She ain't got the time, no

[Verse 3]
Girl, I bet sometimes you feel like you won't fall in love again
Been fucked over before and now you know they playin' games
You just want the real thing
Smiles and tears, wedding ring
Find a nigga who gon' be invested in you and keep the business on the low (Low)
Treat you like gold (Yeah, yeah)
You never stop, hoping one day it'll happen, baby
You know you gotta pay attention to the signs
You need a man who give you peace of mind

[Chorus]
Want a real man by her side (By her side)
That girl, she's a rider (By her side)
Can't handle her 'cause she don't let the bullshit slide (Bullshit slide)
She ain't got the time, no (Ooh, ooh-ooh)
Want a real man by her side (By her side)
That girl, she's a rider (That girl, she's a rider)
Can't handle her 'cause she don't let the bullshit slide (Bullshit slide)
She ain't got the time, no (She ain't got no time to waste, she ain't got no time to waste)",,0.9704,0.9704,0.5064,Chill
31,Already There,['Nesta'],0.128,0.705,212587,0.537,0.0,1,0.14,-6.151,0,0.0703,147.884,4,0.265,"[Intro]
Yeah (Yeah)
Na-na-na-na-na-na-na (Uh, some smoke)
Ooh, yeah
Na-na-na-na-na-na-na
Yeah (Ooh), oh-oh (Yeah)
Ooh (Yeah-yeah, All1ne)
It's Nesta (All1ne on the beat, yeah)

[Verse 1]
Thinking of you (Yeah)
Dreaming of you (Oh), yeah
Lay your head on my shoulder (On my shoulder)
All the memories we share, yeah

[Pre-Chorus]
Don't think I ever got to tell you how I'd like to take this love a level up
How could I forget to tell you how these other girls, they just don't measure up?
Really though, you're worth the wait
I really hope I'm not too late
I already know me and you would make some good love

[Chorus]
Chemistry's already there
Energy's already there
Good vibes already there
Everything is already there
You should come through, make my dream come true
It's long overdue, what you wanna do?
You should come through, make my dream come true
It's long overdue, what you wanna do?

[Verse 2]
Heart well clean, so she nah bring no trouble (Mm-mm)
Ital ah steam while the chalice, it ah bubble (Mm-hmm)
She deh pon ah heights headed for the next stage (Woah)
Bun out bad vibes, meditate and light sage (Yeah)
Honestly, my queen, yes, you are so amazing
Honestly, my empress, you keep my heart racing
They say we should do it the right time and place then
What you say? Why don't we start today then? (Yeah)

[Pre-Chorus]
Don't think I ever got to tell you how I'd like to take this love a level up (Yeah)
How could I forget to tell you how these other girls, they just don't measure up? (Nah, nah, nah, no)
Really though, you're worth the wait
I really hope I'm not too late
I already know me and you would make some good love

[Chorus]
Chemistry's already there (There)
Energy's already there (Ah-ah)
Good vibes already there (There)
Everything is already there (Ah-ah)
You should come through, make my dream come true (Yeah)
It's long overdue, what you wanna do? (Ah-ah)
You should come through, make my dream come true (Yeah)
It's long overdue, what you wanna do? Oh",,0.9976,0.9976,0.285,Chill
32,Last Love,['Sinead Harnett'],0.079,0.592,153893,0.668,0.000562,1,0.116,-6.559,1,0.0571,91.014,4,0.454,"[Intro]
Mm-mm

[Verse 1]
I tell you how I feel about it
I don't wanna feel no way
'Cause if I'm really bein' honest
I haven't even missed you today
Marathon that we go through
Just to keep 'em out of view
Ooh-woah

[Pre-Chorus]
Every day, I'm runnin' 'round to keep me goin'
If I think too much, I remember fallin'
All the things I do to stop the thought of you from comin'
'Cause nothing gets in the way like your last love

[Chorus]
Last love
In the corner of my mind
When I was yours and you were mine
Last love
Nothing gets in the way like your last love

[Verse 2]
Ooh, I tell you how I feel about it, uh
I thought I'd let the feelings go
But every time I drеam on it, uh
It's like I see the truth unfold
On the surfacе, I seem good
But my subconscious, it shines through
Oh-oh-oh-woah (Oh-oh)

[Pre-Chorus]
Every day, I'm runnin' 'round to keep me goin' (Keep me goin')
If I think too much, I remember fallin' (Fallin', yeah)
All the things I do to stop the thought of you from comin'
'Cause nothing gets in the way like your last love

[Chorus]
Last love
In the corner of my mind
When I was yours and you were mine
Last love
Nothing gets in the way like your last love (Last love)

[Outro]
Yeah-yeah, ayy
Love
Nothing gets in the way
Love
Ooh-ooh-ooh
Nothing gets in the way like your last love",,0.9969,0.9969,0.4739,Chill
33,In Too Deep (feat. Kiana Ledé),"['Jacob Collier', 'Kiana Ledé']",0.605,0.661,232707,0.29,0.0096,9,0.0629,-14.568,1,0.0453,151.887,3,0.13,"[Intro: Jacob Collier]
You're fast asleep I'm
I'm counting sheep
I'm in too deep
I'm in too deep

[Verse 1: Jacob Collier]
You been making me feel like I'm lonely, baby
I don't know what I did wrong
I don't know what
Lately I been driving myself crazy, baby (Oh, oh)
Girl you left me all alone, you know that

[Chorus: Jacob Collier]
Did I forget to feel?
Everything is falling down
Baby, this old world is nothing without you
I don't know what I can do
I thought it was real
But girl you got me crashing down
Baby, I still love you, Lord, I know it's true
I don't know what I am to you
Now I'm all alone

[Instrumental Break]

[Verse 2: Kiana Ledé, Jacob Collier]
Something in me hopes that you still love me, baby (Oh yeah)
But I know you been moving on, I know that (Hey)
Thinking like I been feeling this without you, baby (Oh babe)
I miss you more than I let on, you know that

[Chorus: Kiana Ledé]
When our love was new
I remember holding you
Hoping everything you needed I could do
That I could do it all for you
I wish that it was true
But boy you left me here too long
Thinking I still love you, Lord I know I do
But I'm never coming back to you
Now I'm on my own

[Outro: Jacob Collier & Kiana Ledé]
Now I'm on my own
On my own
Now I'm all alone
Counting sheep
I'm in too deep
You're mine to keep
You're fast asleep
I'm counting sheep
I'm in too deep
You're mine to keep
You're fast asleep
Now I'm all alone
Counting sheep
I'm in too deep
You're mine to keep
You're fast asleep
I'm counting sheep
I'm in too deep
You're mine to keep
You're fast asleep
Now I'm on my own
Counting sheep
I'm in too deep
You're mine to keep
You're fast asleep
Now I'm on my own
I'm counting sheep
I'm in too deep
You're mine to keep
You're fast asleep
I'm counting sheep
I'm in too deep
You're mine to keep
You're fast asleep, I'm","[('Did I forget to feel?\n Everything is falling down\n Baby, this old world is nothing without you\n I don’t know what I can do\n I thought it was real', [['He thought that he was feeling her vibe back and that they had something real special so when its turning out that they don’t he is hurt and he is disillusioned with his own senses.\n\nDo I know what love is? Am I just making it up?\n\nThis is multiplied with the fact that even though he doesn’t trust his ability to perceive love from another anymore, he still feels what he had felt for this girl which adds emotional dissidence and turmoil']]), ('I don’t know what I did wrong\n I don’t know what\n Lately I been driving myself crazy, baby (Oh, oh)\n Girl you left me all alone, you know that', [['He’s been ghosted or the girl that he was talking to has stoped reciprocating in the same way that she used to and its leaving Jacob or his character confused and hurt']]), ('Counting sheep\n I’m in too deep\n You’re mine to keep\n You’re fast asleep\n Now I’m on my own\n I’m counting sheep\n I’m in too deep\n You’re mine to keep\n You’re fast asleep\n I’m counting sheep\n I’m in too deep\n You’re mine to keep\n You’re fast asleep, I’m', [['The claps, hats, and kicks sound reminiscent of a traditional Tswana dance called Setapa. Jacob has said he has studied African music before, so it could be intentional.\n\nhttps://www.youtube.com/watch?v=TP8_GAer9jI&ab_channel=BAMorg']]), ('You been making me feel like', [['This vocal riff would later make a reappearance in “Good Days” by SZA, on which Collier contributed background vocals.']]), ('You’re fast asleep I’m\n I’m counting sheep\n I’m in too deep\n I’m in too deep', [['This verse describes the feeling of being bothered by something while thinking that the other person isn’t. At this point, it dawns upon the person that they are “in too deep” since they’ve become restless.']])]",0.9643,0.9643,0.1493,Chill
